,overall_text,start,end,text,label
1194,"Reportable

                     In The Supreme Court Of India

                     Civil Appellate Jurisdiction

                        Civil Appeal No. 1694 Of 2006


The State of West Bengal          and others                          ...
Appellants

               Versus

Kamal Sengupta and another                                  ... Respondents




                                  Judgment","[40, 175, 280]","[62, 195, 294]","['Supreme Court Of India', 'State of West Bengal', 'Kamal Sengupta']","['COURT', 'PETITIONER', 'RESPONDENT']"
1195,"(i) For direct recruitment    25% SCs.
     from the Bar             & 5% BCs.
(ii) For promotion from the    14% SCs.
     Bar.                       2% BCs.

 

As regards the Haryana Superior Judicial Service, there is no provision for reservation for members of the Scheduled Castes / Tribes and Backward Classes. But the matter was under consideration. There is provision for reservation for Scheduled Castes / Backward Classes in the Punjab / Haryana Civil Service (Judicial Branch) Rules, 1951, which reads as under :
  



Judgment",,,NONE,NONE
1196,"Case No.:
Appeal (civil)  6110 of 2003

Petitioner:
Surya Dev Rai						     

Respondent:
Ram Chander Rai & Ors.				

Date Of Judgment","[52, 90]","[65, 105]","['Surya Dev Rai', 'Ram Chander Rai']","['PETITIONER', 'RESPONDENT']"
1197,"(i), low oil recovery in respect of                   Rs.
rapeseeds purchased from outside 
Gujarat State                                      1,89,982
(ii), low oil recovery in respect of 
rapeseeds purchased from within
the State of Gujarat                             37,35,089
                                                ------------
                                                 39,25,071
                                                ------------
 



Order",,,NONE,NONE
1198,"In The High Court Of Judicature At Patna

                      Criminal Appeal (Db) No.418 of 2008

(Against the judgment of conviction and order of sentence dated 14.02.2008
passed by Additional Sessions Judge Xi, Patna in Sessions Trial No. 976 of
1999)
===========================================================
Rajesh Ranjan @ Pappu Yadav, son of Sri Chandra Narayan Prasad, resident of Court Station Road, P.S. K. Hat Purnea, district Purnea, Bihar, presently lodged at Jail No.3, Central Jail, Tihar, New Delhi .... .... Appellant/s Versus The State of Bihar through the C.B.I. 

 .... .... Respondent/s With Criminal Appeal (Db) No. 240 of 2008 =========================================================== Anil Kumar Yadav, son of Hari Yadav, resident of mohalla Moranga, police station Moranga (K. Hat), district Purnea .... .... Appellant/s Versus The State of Bihar through the C.B.I .... .... Respondent/s With Criminal Appeal (Db) No. 361 of 2008 =========================================================== Rajan Tiwary, son of Vishwa Jeevan Tripathy, resident of village Sahgaura, P.S. Gagaha in the town and district of Gorakhpur (Uttar Pradesh) .... .... Appellant/s Versus The State of Bihar through the C.B.I .... .... Respondent/s =========================================================== Appearance :
(In Cr. App (Db) No. 418 of 2008) For the Appellant/s : M/s. Shrikant V. Bhat, Rakesh Kumar Singh, Ravi Sharma, Rajesh Ranjan, J. John, Ajit Kumar Ojha, Nutan Mishra, Pandey Sanjay Sahay, Advocates. 

(In Cr. App (Db) No. 240 of 2008) For the Appellant/s : M/s. Ramakant Sharma, Sr. Advocate, Ajeet Ojha, Nutan Mishra, Advocate. 

(In Cr. App (Db) No. 361 of 2008) For the Appellant/s : M/s. Surendra Singh, Sr. Advocate, Dr. Abhishek Priyadarshi, Advocate (For C.B.I. in all appeals) : M/s. Rakesh Kumar Khanna, Sr. Advocate (Additional Solicitor General of India for C.B.I), Harsh Prabhakar, Anando Mukherjee, Bipin Kumar Sinha (Standing Counsel for C.B.I.), Prabhu Narayan Sharma, Sunil Patna High Court Cr. App (Db) No.418 of 2008 dt.17-05-2013 2 Kumar Ravi, Shashi Shekhar Kumar Prasad, Advocates. (For P.W. 9 in all appeals) : M/s. Jitendra Singh, Sr. Advocate, Soni Shrivastava, Amit Prakash, Ravi Bhardwaj, Amit Pawan, Advocates. 

 =========================================================== Coram: Honourable Mr. Justice V.N. Sinha And Honourable Mr. Justice Amaresh Kumar Lal C.A.V. Judgment","[7, 317, 552, 714, 862, 1020, 1194, 1384, 1402, 1422, 1435, 1450, 1459, 1476, 1490, 1585, 1616, 1628, 1715, 1749, 1815, 1900, 1917, 1935, 1984, 2007, 2072, 2086, 2161, 2191, 2209, 2223, 2238, 2354, 2392]","[40, 344, 566, 730, 876, 1032, 1208, 1400, 1420, 1433, 1448, 1457, 1474, 1488, 1509, 1600, 1626, 1640, 1729, 1769, 1834, 1915, 1933, 1952, 2005, 2029, 2084, 2113, 2175, 2207, 2221, 2236, 2248, 2364, 2409]","['High Court Of Judicature At Patna', 'Rajesh Ranjan @ Pappu Yadav', 'State of Bihar', 'Anil Kumar Yadav', 'State of Bihar', 'Rajan Tiwary', 'State of Bihar', 'Shrikant V. Bhat', 'Rakesh Kumar Singh', 'Ravi Sharma', 'Rajesh Ranjan', 'J. John', 'Ajit Kumar Ojha', 'Nutan Mishra', 'Pandey Sanjay Sahay', 'Ramakant Sharma', 'Ajeet Ojha', 'Nutan Mishra', 'Surendra Singh', 'Abhishek Priyadarshi', 'Rakesh Kumar Khanna', 'Harsh Prabhakar', 'Anando Mukherjee', 'Bipin Kumar Sinha', 'Prabhu Narayan Sharma', 'Sunil Patna High Court', '2 Kumar Ravi', 'Shashi Shekhar Kumar Prasad', 'Jitendra Singh', 'Soni Shrivastava', 'Amit Prakash', 'Ravi Bhardwaj', 'Amit Pawan', 'V.N. Sinha', 'Amaresh Kumar Lal']","['COURT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'COURT', 'PETITIONER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE', 'JUDGE']"
1199,"Petitioner:
Kiran Singh And Others

	Vs.

Respondent:
Chaman Paswan And Others.

Date Of Judgment","[12, 54]","[23, 67]","['Kiran Singh', 'Chaman Paswan']","['PETITIONER', 'RESPONDENT']"
1200,"Petitioner:
S.P. Sampath Kumar Etc.

	Vs.

Respondent:
Union Of India & Ors.

Date Of Judgment","[12, 55]","[30, 69]","['S.P. Sampath Kumar', 'Union Of India']","['PETITIONER', 'RESPONDENT']"
1201,"Fir No. 176/2000
                                                               P.S.: Chandni Mahal
                                                               U/S: 379/411/34 Ipc


    In The Court Of Sh. Sidharth Mathur:  Metropolitan
              Magistrate :   Central - 02, Delhi

State Vs. Mohd. Imran & Ors.  
Fir No:  176/2000
P.S. : Chandni Mahal 

Date of institution  of case              :            08.11.2000

Date on which  case reserved              :            05.05.2009
for judgment

Date of judgment                          :            05.05.2009

 
Judgment","[209, 227, 290, 300]","[224, 290, 295, 311]","['Sidharth Mathur', 'Metropolitan\n              Magistrate :   Central - 02, Delhi\n\n', 'State', 'Mohd. Imran']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT']"
1202,"In The High Court Of Judicature At Madras

Dated: 04.03.2011

Coram:

The Honourable Mr.Justice Vinod K.Sharma

W.P.Nos.15699, 15818, 15819 of 2008, 22912, 22913,
28122 to 28133, 28314 to 28321, 28917 to 28922 of 2010

1.	T.Chakrapani
2.	T.Govindarajalu Naidu,
3.	Elumalai Achari
4.	V.Chidambaram
5.	K.Velayudam
6.	K.Saravanan
7.	Ranganayagi			.. Petitioners in W.P.No.15699 of 2008.
	
				Vs.

1. 	Union of India,
	Rep. by Secretary
    	National Highways Department,
	New Delhi.

2. 	The Secretary to Government,
    	Government of India,
	Ministry of Shipping (Road Transport and Highways),
	New Delhi

3.	National Highways Authority of India,
	Rep. by its Project Director,
	In Charge of Nh4
	Trivallur District,
	Tamil Nadu


4.	The District Collector,
	(Arbitrator Tiruvallur District) 
	Tamil Nadu.

5.	The Competent Authority (L.A),
	Nh-4, Viding for Nerkundram Village,
	Poonamallee,
	Tiruvallur District,
	Chennai  600 056.

6.	Special Tahsildar (L.A),
	Nh4, Poonamallee,
	Tiruvallur District,
	Tamil Nadu		.. Respondents in W.P.No.15699 of 2008.

	Writ petition in W.P.No.15699 of 2008 is filed under Article 226 of Constitution of India for the issuance of a Wit of Declaration, declaring the provisions of The National Highways Act, 1956 amended Act No.16 of 1997 herein referred to as the Highways Act are as illegal, null and void, unconstitutional and opposed to the public policy of our country and to invoke the provisions of the Land Acquisition Act, 1894.

		For Petitioners   	: 	Mr.David Tyagaraj, 
						(in W.P.Nos.15699, 15818 & 15819/2008)

						Mr.T.V.Ramanujam, Sc
						For Mr.T.V.Krishnamurthy
						(in W.P.Nos.22912 & 22913/10)

						Mr.K.Venkatasubba Raju
						(in W.P.Nos.28122 to 28133/2010, 28314 						to 28321/2010 and 28917 to 28922/2010)
		

		For Respondents	:	Mr.P.Wilson
						Addl. Advocate General
						For M/s. P.Wilson Associates,
						For The Project Director, Nhai, Salem
						Mr.M.Ravindran, 
						Assisted by M/s.P.Bhuvaneshwari, Scgc
						Mr.M.Dhandapani,
						Spl.Govt.Pleader for Iii respondent
						Assisted by Mr.B.Vijay, Govt. Advocate
						*****
C O M M O N O R D E R","[7, 96, 222, 238, 264, 283, 300, 315, 330, 399, 490, 609, 738, 814, 939, 1505, 1577, 1608, 1672, 1809, 1936, 2003, 2080]","[41, 110, 234, 259, 279, 296, 311, 326, 341, 413, 604, 645, 804, 934, 1016, 1519, 1590, 1625, 1691, 1817, 1947, 2015, 2087]","['High Court Of Judicature At Madras', 'Vinod K.Sharma', 'T.Chakrapani', 'T.Govindarajalu Naidu', 'Elumalai Achari', 'V.Chidambaram', 'K.Velayudam', 'K.Saravanan', 'Ranganayagi', 'Union of India', 'Secretary to Government,\n    \tGovernment of India,\n\tMinistry of Shipping (Road Transport and Highways),\n\tNew Delhi', 'National Highways Authority of India', 'District Collector,\n\t(Arbitrator Tiruvallur District) \n\tTamil Nadu', 'Competent Authority (L.A),\n\tNh-4, Viding for Nerkundram Village,\n\tPoonamallee,\n\tTiruvallur District,\n\tChennai \x16 600 056.', 'Special Tahsildar (L.A),\n\tNh4, Poonamallee,\n\tTiruvallur District,\n\tTamil Nadu', 'David Tyagaraj', 'T.V.Ramanujam', 'T.V.Krishnamurthy', 'K.Venkatasubba Raju', 'P.Wilson', 'M.Ravindran', 'M.Dhandapani', 'B.Vijay']","['COURT', 'JUDGE', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER']"
1203,"In The Court Of Shri Rajeev Bansal,
           Asj-03 (South District), Saket Courts,
                         New Delhi.

                                   Sc No.: 74/10
                        (Unique I.D. No. 02403R0839472008)

                                                           Fir No. : 455/08
                                                       Ps: Malviya Nagar.
                                       U/S: 393/397 r/w 511, 398/506/120-B/
                                  186/353/307/34 of Ipc & 25 of Arms Act.

The State

        Versus

Madan
S/o Sh. Govind
R/o C-95/B, Punjabi Basti,
Baljeet Nagar, New Delhi.


Date of Initial Institution              : 31.08.2008.
Date of Institution in the Present Court : 01.10.2010.
Date of Pronouncement of Order           : 28.07.2014.


Judgment","[21, 47, 537, 560]","[34, 120, 542, 565]","['Rajeev Bansal', 'Asj-03 (South District), Saket Courts,\n                         New Delhi', 'State', 'Madan']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT']"
1204,"Petitioner:
Muncipal Corporation For Greater Bombay

	Vs.

Respondent:
Lala Pancham Of Bombay & Others

Date Of Judgment","[12, 71]","[51, 102]","['Muncipal Corporation For Greater Bombay', 'Lala Pancham Of Bombay & Others']","['PETITIONER', 'RESPONDENT']"
1205,"In The High Court Of Judicature At Madras

Dated : 28-2-2014

Coram :

The Honourable Mr.Justice V.Ramasubramanian

Writ Petition No.61 of 2009
and
M.P.Nos.2 and 3 of 2009

D.Narayanasamy			..                                  Petitioner

Vs

1.The District Collector,
   Collectorate,
   Tiruvarur.

2.The District Educational Officer,
   Deo Office,
   Thiruvarur.

3.The Head Master,
   Government Higher Secondary School,
   Pulivalam,
   Thiruvarur District.

4.The Assistant Manager,
   Oil Natural and Gas Commission,
   Niravi, Karaikkal,
   Pondicherry Union.		 ..	                     Respondents

	Writ Petition filed under Article 226 of the Constitution of India, praying for the issue of a Writ of Mandamus, directing the respondents as jointly to pay a sum of Rs.10,00,000/- to the petitioner as compensation.

	For Petitioner		:  Mr.P.Vijendran

	For Respondents-1 to 3	:  Mr.R.Ravichandran,
				   Additional Government Pleader.

	For Respondent-4		:  Mr.K.Shanmuga Kani


O R D E R
","[7, 97, 173, 248, 306, 373, 470, 848, 891, 971]","[41, 114, 187, 297, 364, 461, 566, 859, 905, 986]","['High Court Of Judicature At Madras', 'V.Ramasubramanian', 'D.Narayanasamy', 'District Collector,\n   Collectorate,\n   Tiruvarur', 'District Educational Officer,\n   Deo Office,\n   Thiruvarur', 'Head Master,\n   Government Higher Secondary School,\n   Pulivalam,\n   Thiruvarur District', 'Assistant Manager,\n   Oil Natural and Gas Commission,\n   Niravi, Karaikkal,\n   Pondicherry Union', 'P.Vijendran', 'R.Ravichandran', 'K.Shanmuga Kani']","['COURT', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER']"
1206,"1
                                             Appeals595.02+3




                                                               
        In The High Court Of Judicature At Bombay




                                       
                 Criminal Appellate Jurisdiction

                Criminal Appeal No. 595 Of 2002




                                      
     Ramesh Rajmal Jain                 ... Appellant/Ori.
                                            Accused No.11
          v/s

     The State of Maharashtra           ... Respondent




                               
                     ig Along With
                Criminal Appeal No. 647 Of 2002


     Mangilal Modilal Dave              ... Appellant/Ori.
                   
                                            Accused No.12
          v/s

     The State of Maharashtra           ... Respondent
      


                        Along With
   



                Criminal Appeal No. 908 Of 2002


     Namdeo Sardar Shinde               ... Appellant/Ori.
                                            Accused No.2.





          v/s

     The State of Maharashtra           ... Respondent

                        Along With
                Criminal Appeal No. 998 Of 2002





     Sahebrao Gulab Kale                ... Appellant/Ori.
                                            Accused No.1
          V/s

     The State of Maharashtra           ... Respondent


     Mr.Ganesh Gole, Advocate for the appellant in Criminal
     Appeal Nos.908 of 2002 and 998 of 2002.




                                       
                                    2
                                                   Appeals595.02+3


     Mr.I.A.Bagaria, Advocate for the appellant in Criminal Appeal




                                                                     
     No.595 of 2002.

     Mrs.Anjali Patil, Advocate for the appellant in Criminal




                                             
     Appeal No.647 of 2002.

     Mr.H.J.Dedhia, A.P.P. for the State.




                                            
                            Coram: B. H. Marlapalle &
                                   U. D. Salvi, Jj.

                    Reserved On : March 18, 2011




                                  
               Pronounced On : April 15, 2011
                     
     Judgment","[146, 371, 507, 679, 835, 987, 1128, 1268, 1403, 1459, 1715, 1879, 2019, 2137, 2191]","[180, 389, 527, 700, 855, 1007, 1148, 1287, 1423, 1470, 1726, 1891, 2029, 2153, 2202]","['High Court Of Judicature At Bombay', 'Ramesh Rajmal Jain', 'State of Maharashtra', 'Mangilal Modilal Dave', 'State of Maharashtra', 'Namdeo Sardar Shinde', 'State of Maharashtra', 'Sahebrao Gulab Kale', 'State of Maharashtra', 'Ganesh Gole', 'I.A.Bagaria', 'Anjali Patil', 'H.J.Dedhia', 'B. H. Marlapalle', 'U. D. Salvi']","['COURT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE', 'JUDGE']"
