,overall_text,start,end,text,label
5395,"S.S. Sandhawalia, C.J. 

1. Should the ""information which has come into his possession"", as envisaged by Section 18(1) of the Bihar Sales Tax Act, 1959, for purposes of reassessment, necessarily spring from a source external to the original record?","[0, 105, 126]","[16, 118, 151]","['S.S. Sandhawalia', 'Section 18(1)', 'Bihar Sales Tax Act, 1959']","['JUDGE', 'PROVISION', 'STATUTE']"
5396,"The other circumstances relevant in this connection is that appellant Tripalhi was detained under the Crime Control Order and on 5-4-1983 a petition for bail was filed on his behalf that he had to attend some religious Seminar at Haridwar on 10-4-1983 and, therefore, he should be enlarged on bail.","[70, 129, 230, 242]","[78, 137, 238, 251]","['Tripalhi', '5-4-1983', 'Haridwar', '10-4-1983']","['PETITIONER', 'DATE', 'GPE', 'DATE']"
5397,"Respondent Subodh Chandra Bose was also a party to that application under the Indian Trust Act, yet this Rabindra Nath Mitra goes to the District Judge under the Indian Lunacy Act years after in 1961 and solemnly takes oath and tells him ""Sanat is insane for the last 20 years.""","[11, 78, 105, 162]","[30, 94, 124, 179]","['Subodh Chandra Bose', 'Indian Trust Act', 'Rabindra Nath Mitra', 'Indian Lunacy Act']","['RESPONDENT', 'STATUTE', 'OTHER_PERSON', 'STATUTE']"
5398,"She has in unmistakable terms alleged that Prof. Sidhu-respondent No. 3 told her that Shri Partap Singh Bajwa, who was then PWD Minister in the State of Punjab, has been patron of the Kalaswala Khalsa Senior Secondary School Kadian, Gurdaspur and he was extremely annoyed on account of her action.","[49, 91, 144, 184]","[54, 109, 159, 242]","['Sidhu', 'Partap Singh Bajwa', 'State of Punjab', 'Kalaswala Khalsa Senior Secondary School Kadian, Gurdaspur']","['RESPONDENT', 'OTHER_PERSON', 'GPE', 'ORG']"
5399,"The accusations which led to the trial of the accused-appellant are that H.R. Prakash, PW-1, the owner of Prakash Transport, was having a contract for the transport of transformers belonging to Karnataka Vidyuth Karkhane (KAVIKA), Bangalore, and the said agreement was for the period 15.9.2000 to 14.9.2001.","[73, 106, 194, 231, 284, 297]","[85, 123, 229, 240, 293, 306]","['H.R. Prakash', 'Prakash Transport', 'Karnataka Vidyuth Karkhane (KAVIKA)', 'Bangalore', '15.9.2000', '14.9.2001']","['WITNESS', 'ORG', 'ORG', 'GPE', 'DATE', 'DATE']"
5400,"The main allegation of the plaintiff in the present suit is that he is the sole and absolute owner of the property bearing no. B-197, Greater Kailash, Part-1, New Delhi consisting of ground and first floor.",[159],[168],['New Delhi'],['GPE']
5401,The right of defence of the delinquent member as contemplated under Rule 15(3) is a legal right and cannot be denied by exercise of absolute discretion opposed to the principles of natural justice.,[68],[78],['Rule 15(3)'],['PROVISION']
5402,"Accordingly, the District Magistrate granted the 'No-objection Certificate' on 27-11-1970 to Res. 1 and 2.",[79],[89],['27-11-1970'],['DATE']
5403,"Thus, in short, the case of PW-2 Manik was that the accused abetted the suicide of the deceased.",[33],[38],['Manik'],['WITNESS']
5404,"These facts go to show that the plea of the defendant that Mr. M.A. Jose had been given back 215 Rocker Sprayers and 65 Knapsack Sprayers out of the goods admittedly received against the bill No. 1558 dated 28.12.1999 under any expressed or implied authority by the plaintiff in favour of MR. Jose, in an afterthought.","[63, 207, 293]","[72, 217, 297]","['M.A. Jose', '28.12.1999', 'Jose']","['OTHER_PERSON', 'DATE', 'OTHER_PERSON']"
5405,"After completion of investigation, challan against the accused was presented before the Court.",[],[],[],[]
5406,The trial Court as well as the appellate Court held that M/s. AT Overseas Limited has no reason to give cheques to the complainant.,[62],[81],['AT Overseas Limited'],['ORG']
5407,The counsel for the petitioner has taken us through the evidence and we find that in particular the evidence of witness No. 7 Shri Ram Datt and Witness No. 15 Maj. Gurung was highly incriminating the petitioner.,"[131, 159]","[139, 170]","['Ram Datt', 'Maj. Gurung']","['WITNESS', 'WITNESS']"
5408,"He denied that amount of Rs. 20,000/­ which was given to the Finance Company on 06.07.2009 was given by defendant no.  
 1.",[80],[90],['06.07.2009'],['DATE']
5409,"In the R. v. Stafford Justices (1940) 2 K. B. 33 (Q) Sir Wilfrid Greene held at page 47 that ""the court having regard to all the circumstances of this case, and in particular the knowledge and conduct of the council and the time which has elapsed, ought not in its discretion to grant the relief asked for"".",[57],[71],['Wilfrid Greene'],['OTHER_PERSON']
5410,It is true that Rangachari15 has been the law for more than 30 years and that attempts to re-open the issue were repelled in Akhil Bharatiya Soshit Karamchari Sangh (Railway) v. Union of India and others .,"[16, 125]","[28, 203]","['Rangachari15', 'Akhil Bharatiya Soshit Karamchari Sangh (Railway) v. Union of India and others']","['OTHER_PERSON', 'PRECEDENT']"
5411,"The defendant's counsel argued that if really payment of Rs.20,00,000/- is towards further sale consideration amount, then endorsement as per Ex.P.8 ought to have been found even in E.xD.1.",[],[],[],[]
5412,"The Supreme Court made a reference to its earlier decision in Union of India v. H.C. Goel, and relied upon the dictum of Gajendragadkar J., which reads as follows:
 ""It still remains to be considered whether the respondent is not right when he contends that in the circumstances of this case, the conclusion of the Government is based on no evidence whatever.","[4, 62, 121]","[17, 89, 135]","['Supreme Court', 'Union of India v. H.C. Goel', 'Gajendragadkar']","['COURT', 'PRECEDENT', 'JUDGE']"
5413,Learned Government Pleader then relied upon the Judgment of the Supreme Court in Civil appeal No. 144 of 1992 dated 14-1-1992 in support of his contention.,"[64, 81, 116]","[77, 109, 125]","['Supreme Court', 'Civil appeal No. 144 of 1992', '14-1-1992']","['COURT', 'CASE_NUMBER', 'DATE']"
5414,"The counsel's point is that impossibility of performance, in the instant case, is a valid excuse against application of the time-bar provisions of Section 11B.",[147],[159],['Section 11B.'],['PROVISION']
5415,"The Doctor has examined them and issued report Ex.P.7 to 9, confirming that there are no factors suggesting that the accused were incapable of performing act of sexual intercourse.",[],[],[],[]
5416,This is a clear indication that in the past the Government also considered it just and fair to regularise the services of those who had been in continuous service for two years prior to the cut-off date.,[],[],[],[]
5417,"Appeals by Special leave from the Judgment and order dated the 18th January and 18 January, 1984 of the Punjab and Haryana High Court in Civil Writ Nos. 33OO of 1981 aud 4757 of 1982. 

 H.K. Puri, M.P. Jha and Sanjeev Walia for the Appellants. 

 S.K Bagga for the Respondent. 

 L.N. Sinha, A.K Panda and Ashwani Kumar for the Respon.","[63, 104, 137, 187, 198, 211, 248, 281, 293, 307]","[96, 133, 182, 196, 206, 224, 257, 291, 302, 320]","['18th January and 18 January, 1984', 'Punjab and Haryana High Court', 'Civil Writ Nos. 33OO of 1981 aud 4757 of 1982', 'H.K. Puri', 'M.P. Jha', 'Sanjeev Walia', 'S.K Bagga', 'L.N. Sinha', 'A.K Panda', 'Ashwani Kumar']","['DATE', 'COURT', 'CASE_NUMBER', 'OTHER_PERSON', 'OTHER_PERSON', 'OTHER_PERSON', 'OTHER_PERSON', 'OTHER_PERSON', 'OTHER_PERSON', 'OTHER_PERSON']"
5418,"He concedes that the Supreme Court can exercise an unrestricted power of reviewing the judgment of the High Court in the case of a certificate hedged in with conditions by resorting to its power under Art. 136 of the Constitution, but this is not a case where it can do so especially having regard to the fact that the appellant did not seek to invoke that power.","[21, 201, 217]","[34, 209, 229]","['Supreme Court', 'Art. 136', 'Constitution']","['COURT', 'PROVISION', 'STATUTE']"
5419,"In Balaji and other cases, it was assumed that reservations are necessarily anti-meritarian.",[3],[9],['Balaji'],['OTHER_PERSON']
5420,"The decision of the Hon'ble Supreme Court in Rajkot Municipal Corporation v. Manjulaben Jayantilal Nakum and Others (1997) 9 Supreme Court Cases 552 heavy reliance upon which was placed by Mr. Rajive Atma Ram, learned senior counsel for the School, does not, in our opinion, lend any assistance to the School or its Management.","[28, 45, 193]","[41, 148, 208]","['Supreme Court', 'Rajkot Municipal Corporation v. Manjulaben Jayantilal Nakum and Others (1997) 9 Supreme Court Cases 552', 'Rajive Atma Ram']","['COURT', 'PRECEDENT', 'OTHER_PERSON']"
5421,"Thus, the intention of the Parliament is unequivocally clear from the language employed that a mere information relating to commission of a cognizable offence is sufficient to register an FIR.",[27],[37],['Parliament'],['ORG']
5422,In accordance with this decision a writ of certiorari shall be issued setting aside the order passed by the Appellate Tribunal and remanding the matter to the Regional Transport Authority for disposal in accordance with law.,[],[],[],[]
5423,"He	 had executed  a  promissory note in favour of one  Anantha	Iyer who,  after  his death, instituted a suit  against  his	 son Sankara Subha Iyer for recovery of the amount thereunder and obtained a decree.","[55, 129]","[67, 147]","['Anantha\tIyer', 'Sankara Subha Iyer']","['OTHER_PERSON', 'OTHER_PERSON']"
5424,The Petitioners belonged either to the Madhya Pradesh District Police Force or the Madhya Pradesh special Armed Force.,"[39, 83]","[75, 117]","['Madhya Pradesh District Police Force', 'Madhya Pradesh special Armed Force']","['ORG', 'ORG']"
5425,"Undoubtedly, the Supreme Court in that case held that although the colour of the cloth had changed by printing and processing, the cloth exported was the same as the cloth sold by the petitioners and they were therefore entitled to the exemption under the notification.",[17],[30],['Supreme Court'],['COURT']
5426,"In Indian Council of Legal Aid and Advice v. Bar Council of India , Supreme Court observed:
 ... the duty of a lawyer is to assist the Court in the administration of justice, the practice of law has a public utility flavour and, therefore, he must strictly and scrupulously abide by the Code of Conduct.... 

Again in Sanjeev Datta , Supreme Court observed-  20...","[3, 68, 318, 334]","[65, 81, 331, 347]","['Indian Council of Legal Aid and Advice v. Bar Council of India', 'Supreme Court', 'Sanjeev Datta', 'Supreme Court']","['PRECEDENT', 'COURT', 'OTHER_PERSON', 'COURT']"
5427,"In the instant case the lease deed dated 19.8.1991 relied upon by the appellants/petitioners shows that the tenanted premises was let out to M/s Gill & Company G­45, Connaught Circus, New Delhi through its partner Naresh Bhasin s/o late Madan Lal Bhasin.","[41, 145, 214, 237]","[50, 193, 227, 253]","['19.8.1991', 'Gill & Company G\xad45, Connaught Circus, New Delhi', 'Naresh Bhasin', 'Madan Lal Bhasin']","['DATE', 'ORG', 'OTHER_PERSON', 'OTHER_PERSON']"
5428,"The seizure witnesses about those empty cartridges, seized from the place of the incident, are PW 12 Narmada Prasad and Panch PW 8 Ramprasad.","[101, 131]","[115, 140]","['Narmada Prasad', 'Ramprasad']","['WITNESS', 'WITNESS']"
5429,Kapil Kumar Sharma versus State of Rajasthan & ors,[0],[50],['Kapil Kumar Sharma versus State of Rajasthan & ors'],['PRECEDENT']
5430,Dr. N. M. Ghatate for Respondent in CA. 1658/80.,"[4, 36]","[17, 47]","['N. M. Ghatate', 'CA. 1658/80']","['OTHER_PERSON', 'CASE_NUMBER']"
5431,"In our opinion, tlierefore,""t.t__ie Courts of Gujarat andJAndhraj a're:_j_ right and",[36],[53],['Courts of Gujarat'],['COURT']
5432,The above quoted sentence from Ganga Saran's case cannot be read torn out of the context.,[31],[42],['Ganga Saran'],['OTHER_PERSON']
5433,"2.11 That the applicant-accused preferred a Criminal Misc. Application No. 9914 of 2013 before this Court under Section 482 of the Criminal Procedure Code, inter alia, praying for quashing of the F IR dated 16.12.2011 registered with the CBI bearing FIR No. BSI/S.2011/0005 as well as to quash and set aside the Order dated 6.6.2013, passed by the learned Additional Chief Judicial Magistrate under Section-82 of the Code for proclamation.","[44, 112, 131, 207, 238, 324, 399]","[87, 123, 154, 217, 241, 332, 409]","['Criminal Misc. Application No. 9914 of 2013', 'Section 482', 'Criminal Procedure Code', '16.12.2011', 'CBI', '6.6.2013', 'Section-82']","['CASE_NUMBER', 'PROVISION', 'STATUTE', 'DATE', 'ORG', 'DATE', 'PROVISION']"
5434,"With the promulgation and enforcement of the Delhi Land Reforms Act 1954, by virtue of Section 7 of the Act, treating the land as waste land, it is the stand of the Government that the land stood automatically vested in the gaon sabha by operation of the Act.","[45, 87]","[72, 96]","['Delhi Land Reforms Act 1954', 'Section 7']","['STATUTE', 'PROVISION']"
5435,"Dharma and Amar Nath, prosecution witnesses, were sitting on chairs opposite him.","[0, 11]","[6, 20]","['Dharma', 'Amar Nath']","['WITNESS', 'WITNESS']"
5436,"The respondents placed reliance on the deci- sions of Lahore High Court had Oudh High Court in Jagat Singh and others v. District Board Amritsar, AIR 1940 Lahore 18 and Thakur Prasad v.J. Thomkinson, AIR 1927 Oudh 206.","[54, 76, 95, 169]","[71, 91, 164, 217]","['Lahore High Court', 'Oudh High Court', 'Jagat Singh and others v. District Board Amritsar, AIR 1940 Lahore 18', 'Thakur Prasad v.J. Thomkinson, AIR 1927 Oudh 206']","['COURT', 'COURT', 'PRECEDENT', 'PRECEDENT']"
5437,"Appeal from the judgment and order dated March 17, 1958, of the Allahabad High Court in Criminal Appeal No. 1635 of 1953, A. S. R. Chari, S. Pichai and S. Venkatakrishnan, for the appellant.","[41, 64, 88, 122, 138, 152]","[55, 84, 120, 136, 147, 170]","['March 17, 1958', 'Allahabad High Court', 'Criminal Appeal No. 1635 of 1953', 'A. S. R. Chari', 'S. Pichai', 'S. Venkatakrishnan']","['DATE', 'COURT', 'CASE_NUMBER', 'OTHER_PERSON', 'OTHER_PERSON', 'OTHER_PERSON']"
5438,"The learned counsel for the assessee Shri Dastur reiterated that the two cement units and one Ispat Unit were part of the same business and, therefore, interest paid on borrowings was to be deductible under s. 36(1)(iii) of the Act.","[42, 207]","[48, 220]","['Dastur', 's. 36(1)(iii)']","['OTHER_PERSON', 'PROVISION']"
5439,"In the cases of Captain Jagjit Singh and Sunder Lal, the Supreme Court and High Court examined the case of each applicant on its own footing, even though co-accused had been released on bail.","[16, 41, 57]","[36, 51, 70]","['Captain Jagjit Singh', 'Sunder Lal', 'Supreme Court']","['OTHER_PERSON', 'OTHER_PERSON', 'COURT']"
5440,P.W. 5 was the doctor who had examined P.W.4 Meena and issued Ext.P6 wound certificate.,[45],[50],['Meena'],['WITNESS']
5441,"When two registered documents confirmed a particular fact, any oral evidence contra to that established fact is inadmissible unless those recitals are on account of fraud or misrepresentation.",[],[],[],[]
